AttackName,IsTargeted,DefenseName,ImageId,PredictedLabel,TrueLabel,TargetClass
step_target_class,True,ens_adv_inception_resnet_v2,58f0fd17c4a0e25a,991,991,100
random_noise,False,ens_adv_inception_resnet_v2,542c07e8bf8e283c,145,145,706
random_noise,False,ens_adv_inception_resnet_v2,e758de2cbb3d10a0,305,305,905
fgsm,False,ens_adv_inception_resnet_v2,3eded0a8d5f16059,100,100,457
random_noise,False,ens_adv_inception_resnet_v2,1a264165276e3c85,855,855,759
random_noise,False,ens_adv_inception_resnet_v2,9d4674c86096e4bd,662,662,614
random_noise,False,ens_adv_inception_resnet_v2,405dd60729a8c18d,848,848,496
random_noise,False,ens_adv_inception_resnet_v2,d9f624188d16fe93,47,40,602
random_noise,False,ens_adv_inception_resnet_v2,80177288cda51d95,641,641,605
fgsm,False,ens_adv_inception_resnet_v2,60f5900a00d94b25,706,706,558
random_noise,False,ens_adv_inception_resnet_v2,c6b5f6c1d79dffc6,944,583,652
random_noise,False,ens_adv_inception_resnet_v2,8c8bc30a62a1ee23,304,304,2
fgsm,False,ens_adv_inception_resnet_v2,b3f200c672c5ca4f,976,976,275
fgsm,False,ens_adv_inception_resnet_v2,a8dd9ba15f7b817b,806,806,740
fgsm,False,ens_adv_inception_resnet_v2,e66d732354c6baf0,301,301,72
fgsm,False,ens_adv_inception_resnet_v2,2a1a60df9a58bb7c,650,650,19
fgsm,False,ens_adv_inception_resnet_v2,cb71a056a8e05bb2,319,320,941
random_noise,False,ens_adv_inception_resnet_v2,afa0f88aaab03427,545,545,3
fgsm,False,ens_adv_inception_resnet_v2,b722c809657aecee,777,777,640
fgsm,False,ens_adv_inception_resnet_v2,33197fa6ae88508a,848,848,30
noop,False,ens_adv_inception_resnet_v2,8c6edf1ddfb61102,889,889,123
noop,False,ens_adv_inception_resnet_v2,05817a675e7506d1,673,673,754
noop,False,ens_adv_inception_resnet_v2,22712d0324d43ef2,898,898,847
fgsm,False,ens_adv_inception_resnet_v2,564de663adeb8cd5,558,558,133
noop,False,ens_adv_inception_resnet_v2,1f71668ab3dbe81b,709,709,967
noop,False,ens_adv_inception_resnet_v2,6b27728f0f816dc6,638,638,874
noop,False,ens_adv_inception_resnet_v2,d0fe8afb55c3c7cd,498,498,778
noop,False,ens_adv_inception_resnet_v2,b3c384a2d1a391c0,631,631,456
noop,False,ens_adv_inception_resnet_v2,3a7d9bd310202e93,790,790,660
fgsm,False,ens_adv_inception_resnet_v2,fc94d8ed9eca8c51,30,390,584
fgsm,False,ens_adv_inception_resnet_v2,607702d7ef44d081,865,865,347
random_noise,False,ens_adv_inception_resnet_v2,d204464fcf15ad99,300,300,269
fgsm,False,ens_adv_inception_resnet_v2,296033c3a5910845,361,361,797
fgsm,False,ens_adv_inception_resnet_v2,1df5e1adad21d618,405,405,556
fgsm,False,ens_adv_inception_resnet_v2,c179282bd977c6e0,672,672,105
fgsm,False,ens_adv_inception_resnet_v2,9429f0d1ad2283df,438,438,464
fgsm,False,ens_adv_inception_resnet_v2,bba5c56cc3eb07c9,921,921,594
fgsm,False,ens_adv_inception_resnet_v2,53211f8a1b131de6,946,946,578
iter_target_class,True,ens_adv_inception_resnet_v2,692016122b9e07a6,960,960,123
iter_target_class,True,ens_adv_inception_resnet_v2,dde33b51c8c152d2,735,735,969
fgsm,False,ens_adv_inception_resnet_v2,b8596bba57a73794,352,352,41
fgsm,False,ens_adv_inception_resnet_v2,217597258ac12258,583,583,805
fgsm,False,ens_adv_inception_resnet_v2,33adbc27fdcadd65,125,924,716
iter_target_class,True,ens_adv_inception_resnet_v2,70db5a1689f89129,434,434,472
iter_target_class,True,ens_adv_inception_resnet_v2,515c6586db87bbd8,874,874,218
iter_target_class,True,ens_adv_inception_resnet_v2,6bff4ecb94f1f84e,859,859,866
fgsm,False,ens_adv_inception_resnet_v2,3f8bf287f20333eb,973,973,713
fgsm,False,ens_adv_inception_resnet_v2,490df9e021386d29,405,405,351
step_target_class,True,ens_adv_inception_resnet_v2,f6437ed4f1b8fe23,302,302,843
random_noise,False,ens_adv_inception_resnet_v2,f1ce339a44d7a118,98,98,702
random_noise,False,ens_adv_inception_resnet_v2,a97274c7e80a1764,866,866,926
random_noise,False,ens_adv_inception_resnet_v2,589319c64adf5fce,699,699,588
iter_target_class,True,ens_adv_inception_resnet_v2,00312c7e7196baf4,327,327,220
fgsm,False,ens_adv_inception_resnet_v2,02dbe78a73db2808,975,975,255
random_noise,False,ens_adv_inception_resnet_v2,fae551840c1690fa,720,720,424
random_noise,False,ens_adv_inception_resnet_v2,fd26c4733822dfcc,363,363,451
random_noise,False,ens_adv_inception_resnet_v2,f348adf7ea1967f7,909,909,415
random_noise,False,ens_adv_inception_resnet_v2,1ebff1b3c8de66de,337,337,810
random_noise,False,ens_adv_inception_resnet_v2,38546e7d7136c2ab,600,600,114
random_noise,False,ens_adv_inception_resnet_v2,f0dcd519b5499d48,664,664,231
random_noise,False,ens_adv_inception_resnet_v2,143c74a57326fd40,422,422,423
random_noise,False,ens_adv_inception_resnet_v2,635ea505879178ed,539,539,923
noop,False,ens_adv_inception_resnet_v2,55599050147071cc,473,473,962
fgsm,False,ens_adv_inception_resnet_v2,a97274c7e80a1764,866,866,926
fgsm,False,ens_adv_inception_resnet_v2,7c754696067fdfa9,765,765,469
fgsm,False,ens_adv_inception_resnet_v2,143c74a57326fd40,422,422,423
fgsm,False,ens_adv_inception_resnet_v2,589319c64adf5fce,699,699,588
fgsm,False,ens_adv_inception_resnet_v2,38546e7d7136c2ab,600,600,114
fgsm,False,ens_adv_inception_resnet_v2,635ea505879178ed,539,539,923
fgsm,False,ens_adv_inception_resnet_v2,f348adf7ea1967f7,909,909,415
random_noise,False,ens_adv_inception_resnet_v2,a7f9b28e30d19d85,662,662,699
fgsm,False,ens_adv_inception_resnet_v2,fae551840c1690fa,720,720,424
fgsm,False,ens_adv_inception_resnet_v2,1ebff1b3c8de66de,337,337,810
fgsm,False,ens_adv_inception_resnet_v2,2d23b1dab7e3e9c0,511,511,971
random_noise,False,ens_adv_inception_resnet_v2,a92ab9e5fb9c5d64,629,629,457
random_noise,False,ens_adv_inception_resnet_v2,1cbae41091a750dc,473,473,814
random_noise,False,ens_adv_inception_resnet_v2,e22a1c8dab22f256,311,311,11
random_noise,False,ens_adv_inception_resnet_v2,7ca714cdcd5d36d9,780,780,106
random_noise,False,ens_adv_inception_resnet_v2,330b9cb3cd80c88b,534,534,431
noop,False,ens_adv_inception_resnet_v2,890fdaf4e1892e00,313,313,692
noop,False,ens_adv_inception_resnet_v2,82e2334925339ef8,818,818,769
random_noise,False,ens_adv_inception_resnet_v2,e0c0f412d78571dc,734,734,409
noop,False,ens_adv_inception_resnet_v2,64577d3916d6dafb,606,606,754
fgsm,False,ens_adv_inception_resnet_v2,11c53fe6feb856c6,940,477,766
fgsm,False,ens_adv_inception_resnet_v2,b3ba6f0352a29b2d,752,752,563
noop,False,ens_adv_inception_resnet_v2,d6d42f8a1f6b4460,666,666,374
fgsm,False,ens_adv_inception_resnet_v2,510e5062fef4a993,631,631,293
fgsm,False,ens_adv_inception_resnet_v2,9cf861a657c27cec,583,583,897
noop,False,ens_adv_inception_resnet_v2,b648e8dfcb4fbc99,702,982,572
iter_target_class,True,ens_adv_inception_resnet_v2,e96d52f9fbe3ca0b,631,631,435
step_target_class,True,ens_adv_inception_resnet_v2,f4bde5facfdca0c6,788,788,194
noop,False,ens_adv_inception_resnet_v2,e570258f1bef4ade,367,367,461
step_target_class,True,ens_adv_inception_resnet_v2,9c509bfb75167fb0,641,641,748
step_target_class,True,ens_adv_inception_resnet_v2,71080285ad6cb4e9,456,456,478
step_target_class,True,ens_adv_inception_resnet_v2,8f5eda0b6a910b43,950,950,918
step_target_class,True,ens_adv_inception_resnet_v2,d97c1f3f1c211d1a,979,979,467
step_target_class,True,ens_adv_inception_resnet_v2,1c924877ccc60129,827,410,567
step_target_class,True,ens_adv_inception_resnet_v2,90e1aa56cae80a60,918,918,417
step_target_class,True,ens_adv_inception_resnet_v2,7e0fb7f80ffa514b,655,655,405
noop,False,ens_adv_inception_resnet_v2,90e1aa56cae80a60,918,918,417
iter_target_class,True,ens_adv_inception_resnet_v2,296033c3a5910845,361,361,797
iter_target_class,True,ens_adv_inception_resnet_v2,1df5e1adad21d618,405,405,556
iter_target_class,True,ens_adv_inception_resnet_v2,64ed3f0e8a2dc320,653,653,410
step_target_class,True,ens_adv_inception_resnet_v2,84a5f6ee2af29208,321,321,513
iter_target_class,True,ens_adv_inception_resnet_v2,76a5715019fe11c7,821,821,768
iter_target_class,True,ens_adv_inception_resnet_v2,fc94d8ed9eca8c51,390,390,584
iter_target_class,True,ens_adv_inception_resnet_v2,c179282bd977c6e0,672,672,105
iter_target_class,True,ens_adv_inception_resnet_v2,9429f0d1ad2283df,438,438,464
random_noise,False,ens_adv_inception_resnet_v2,5ec826683757ffae,23,23,369
random_noise,False,ens_adv_inception_resnet_v2,1cc2caf8e5db27c3,431,431,607
step_target_class,True,ens_adv_inception_resnet_v2,c3f452167c39302f,296,296,922
random_noise,False,ens_adv_inception_resnet_v2,6ac94c9244f84aa3,863,673,336
random_noise,False,ens_adv_inception_resnet_v2,9ab953cce5c7f879,443,443,367
random_noise,False,ens_adv_inception_resnet_v2,13810fcac72f12ba,876,876,72
step_target_class,True,ens_adv_inception_resnet_v2,beb3e55c385feb12,815,815,881
step_target_class,True,ens_adv_inception_resnet_v2,73a52afd2f818ed5,439,439,696
noop,False,ens_adv_inception_resnet_v2,1ef172b89f4a39cf,51,51,536
random_noise,False,ens_adv_inception_resnet_v2,62e0e0efc6deeef4,971,971,772
random_noise,False,ens_adv_inception_resnet_v2,721804d1d3a60206,909,909,34
noop,False,ens_adv_inception_resnet_v2,67a08d685abf7fb6,739,739,710
random_noise,False,ens_adv_inception_resnet_v2,0f9d8c86a9f38020,760,760,118
random_noise,False,ens_adv_inception_resnet_v2,263c7bcd59502625,480,480,651
random_noise,False,ens_adv_inception_resnet_v2,868af4a2e614f5ac,718,718,467
random_noise,False,ens_adv_inception_resnet_v2,82b6f0bc71f5d0af,563,563,578
random_noise,False,ens_adv_inception_resnet_v2,7d7a8e41b8d0577e,998,965,182
random_noise,False,ens_adv_inception_resnet_v2,c27e3bde18fba21b,323,323,128
random_noise,False,ens_adv_inception_resnet_v2,24312de5c34473c0,874,874,820
random_noise,False,ens_adv_inception_resnet_v2,784232355d49601b,327,327,161
step_target_class,True,ens_adv_inception_resnet_v2,8e9e976fc98e3cfa,666,666,740
noop,False,ens_adv_inception_resnet_v2,e957c417fcd20c5b,820,820,791
noop,False,ens_adv_inception_resnet_v2,8f9c1e4fd9f4cb2e,17,17,498
noop,False,ens_adv_inception_resnet_v2,686ea4ec999364ff,459,459,554
iter_target_class,True,ens_adv_inception_resnet_v2,4de063bd5b838f11,2,2,289
noop,False,ens_adv_inception_resnet_v2,d7d8fc1442a82a8e,22,22,846
noop,False,ens_adv_inception_resnet_v2,4d1237ccbd9a5b4b,815,815,423
noop,False,ens_adv_inception_resnet_v2,72e6ba0cc7fb30a6,875,875,834
noop,False,ens_adv_inception_resnet_v2,04546cc5e537d7cd,426,426,649
iter_target_class,True,ens_adv_inception_resnet_v2,d2d2b255935f0aae,948,948,432
iter_target_class,True,ens_adv_inception_resnet_v2,1e408a8d1e2cdc74,769,769,779
noop,False,ens_adv_inception_resnet_v2,c755f3b0f89028fc,566,566,827
iter_target_class,True,ens_adv_inception_resnet_v2,0212aa8aa912ee45,327,327,416
iter_target_class,True,ens_adv_inception_resnet_v2,f963957ccfa82f6b,143,143,8
iter_target_class,True,ens_adv_inception_resnet_v2,8e3324c208eb9a3b,822,822,741
iter_target_class,True,ens_adv_inception_resnet_v2,7b71925e989ee1d8,934,934,35
iter_target_class,True,ens_adv_inception_resnet_v2,c335ce88293384f2,735,735,629
iter_target_class,True,ens_adv_inception_resnet_v2,c6166621198a3de4,986,986,747
iter_target_class,True,ens_adv_inception_resnet_v2,12cf4de43c70273e,815,815,833
step_target_class,True,ens_adv_inception_resnet_v2,398720b8f19d5b84,810,697,700
step_target_class,True,ens_adv_inception_resnet_v2,dcb6b32cd80f2b1f,556,556,832
step_target_class,True,ens_adv_inception_resnet_v2,62c7958e7cd80cca,402,402,757
step_target_class,True,ens_adv_inception_resnet_v2,d9da4e5ef53d5e8b,641,641,487
fgsm,False,ens_adv_inception_resnet_v2,0dffbfa7ba43cb90,962,962,95
random_noise,False,ens_adv_inception_resnet_v2,44982b98ba192bb7,322,322,411
noop,False,ens_adv_inception_resnet_v2,55e85d7b58024966,968,968,615
random_noise,False,ens_adv_inception_resnet_v2,5528f7330399485f,74,74,212
random_noise,False,ens_adv_inception_resnet_v2,aa4e1cf9cb6e7801,896,896,840
random_noise,False,ens_adv_inception_resnet_v2,95d6a4087f394d8b,750,750,541
random_noise,False,ens_adv_inception_resnet_v2,3f40eba168e5d385,515,515,936
random_noise,False,ens_adv_inception_resnet_v2,92c3f5e99d8ac862,664,664,362
random_noise,False,ens_adv_inception_resnet_v2,dde9f0aadcb02874,981,981,640
step_target_class,True,ens_adv_inception_resnet_v2,9fe19d5c6dab83a3,455,455,805
random_noise,False,ens_adv_inception_resnet_v2,c96c3eab644075d3,348,348,300
random_noise,False,ens_adv_inception_resnet_v2,5b3a8c63e41802e7,750,750,758
noop,False,ens_adv_inception_resnet_v2,9c0e25e2f72438e8,512,512,506
iter_target_class,True,ens_adv_inception_resnet_v2,7e73c7adc520e406,133,133,86
step_target_class,True,ens_adv_inception_resnet_v2,d46216d31908163e,896,896,785
iter_target_class,True,ens_adv_inception_resnet_v2,f2bfa7a95e787fe1,721,721,218
step_target_class,True,ens_adv_inception_resnet_v2,e8c99e0220ab46d2,591,591,535
step_target_class,True,ens_adv_inception_resnet_v2,0e0f1fd2ed183781,114,114,988
fgsm,False,ens_adv_inception_resnet_v2,59204d6bb0c234eb,418,418,703
iter_target_class,True,ens_adv_inception_resnet_v2,d4c817db6be62b71,95,95,164
step_target_class,True,ens_adv_inception_resnet_v2,fb1efda0b27d5289,848,848,203
step_target_class,True,ens_adv_inception_resnet_v2,fa2a7d600b62174e,521,521,572
step_target_class,True,ens_adv_inception_resnet_v2,42e55ac6782d4d99,974,974,819
step_target_class,True,ens_adv_inception_resnet_v2,df2cd1b82d5dec14,519,519,414
step_target_class,True,ens_adv_inception_resnet_v2,a482985ca1e77960,891,891,470
step_target_class,True,ens_adv_inception_resnet_v2,e071bf346787d971,563,563,990
step_target_class,True,ens_adv_inception_resnet_v2,b0bb1ea9bcc45800,845,845,456
step_target_class,True,ens_adv_inception_resnet_v2,5d6b9cadb6f9e1cd,896,896,746
step_target_class,True,ens_adv_inception_resnet_v2,21554e755b9706d2,342,342,76
fgsm,False,ens_adv_inception_resnet_v2,592c7424f13b2d29,604,604,517
iter_target_class,True,ens_adv_inception_resnet_v2,f20783fc38473514,866,386,774
iter_target_class,True,ens_adv_inception_resnet_v2,47b087263b33728b,315,318,152
iter_target_class,True,ens_adv_inception_resnet_v2,da63f2acf683c0a7,134,134,617
iter_target_class,True,ens_adv_inception_resnet_v2,979757e16b67ac7e,323,323,798
iter_target_class,True,ens_adv_inception_resnet_v2,60566d5680497389,473,473,544
step_target_class,True,ens_adv_inception_resnet_v2,13810fcac72f12ba,876,876,72
iter_target_class,True,ens_adv_inception_resnet_v2,66aa56675136bbab,470,470,607
iter_target_class,True,ens_adv_inception_resnet_v2,0546b47c13f154d3,108,108,318
iter_target_class,True,ens_adv_inception_resnet_v2,0b1d45bd9ab1064e,561,561,563
iter_target_class,True,ens_adv_inception_resnet_v2,a70b1cda0776cba6,143,143,119
iter_target_class,True,ens_adv_inception_resnet_v2,3d6e530955c60759,512,512,892
step_target_class,True,ens_adv_inception_resnet_v2,b217644382dcd864,512,512,708
step_target_class,True,ens_adv_inception_resnet_v2,55323ce1ff485412,386,386,571
step_target_class,True,ens_adv_inception_resnet_v2,a3c651cf20ee2d34,641,641,561
step_target_class,True,ens_adv_inception_resnet_v2,4a1a488e8a975f7c,920,920,833
step_target_class,True,ens_adv_inception_resnet_v2,82b6f0bc71f5d0af,563,563,578
step_target_class,True,ens_adv_inception_resnet_v2,868af4a2e614f5ac,718,718,467
step_target_class,True,ens_adv_inception_resnet_v2,cc8d850717026796,662,662,791
step_target_class,True,ens_adv_inception_resnet_v2,54a6b2cd7f89220e,918,918,171
step_target_class,True,ens_adv_inception_resnet_v2,a28beac14b9037da,405,405,351
step_target_class,True,ens_adv_inception_resnet_v2,641d03527848417f,341,341,450
step_target_class,True,ens_adv_inception_resnet_v2,e7b61bec5e4ca40e,324,324,674
step_target_class,True,ens_adv_inception_resnet_v2,01dd15caa1b2c7b4,304,304,551
step_target_class,True,ens_adv_inception_resnet_v2,263c7bcd59502625,480,480,651
step_target_class,True,ens_adv_inception_resnet_v2,0f9d8c86a9f38020,760,760,118
iter_target_class,True,ens_adv_inception_resnet_v2,8d90c523b27410a7,321,321,563
iter_target_class,True,ens_adv_inception_resnet_v2,bc9a5e01c02e759e,923,923,18
iter_target_class,True,ens_adv_inception_resnet_v2,76886996d4ab4614,975,975,763
iter_target_class,True,ens_adv_inception_resnet_v2,ed786d792c4309a4,499,499,962
iter_target_class,True,ens_adv_inception_resnet_v2,2fc17ec1fad5d947,874,874,929
iter_target_class,True,ens_adv_inception_resnet_v2,d7c8008bf74f2324,815,815,672
iter_target_class,True,ens_adv_inception_resnet_v2,a64ae1acd9d09a87,131,131,83
iter_target_class,True,ens_adv_inception_resnet_v2,fc583c08026e3d74,881,881,588
iter_target_class,True,ens_adv_inception_resnet_v2,84af93c72781b7f0,834,438,782
iter_target_class,True,ens_adv_inception_resnet_v2,39f82c728c956125,638,638,762
step_target_class,True,ens_adv_inception_resnet_v2,ebb4dad78cfd67a9,738,738,730
step_target_class,True,ens_adv_inception_resnet_v2,5d53f9bc389e98ad,265,265,468
step_target_class,True,ens_adv_inception_resnet_v2,af543b5f19ed1b1d,40,40,391
step_target_class,True,ens_adv_inception_resnet_v2,a74f197288b10a0d,808,808,748
step_target_class,True,ens_adv_inception_resnet_v2,4227a6e105cc0588,971,971,141
step_target_class,True,ens_adv_inception_resnet_v2,54ff02d9dfbf8540,884,884,370
step_target_class,True,ens_adv_inception_resnet_v2,9d55997552acf0de,260,260,199
step_target_class,True,ens_adv_inception_resnet_v2,6740e1e89b5bbab4,981,981,685
step_target_class,True,ens_adv_inception_resnet_v2,8555611998ea426a,991,991,497
step_target_class,True,ens_adv_inception_resnet_v2,58bbaa0c5ab520d5,762,488,716
fgsm,False,ens_adv_inception_resnet_v2,bb03be3702584eeb,672,672,624
step_target_class,True,ens_adv_inception_resnet_v2,d1709eec353a6f93,297,297,556
step_target_class,True,ens_adv_inception_resnet_v2,01f824264783f58d,968,968,678
iter_target_class,True,ens_adv_inception_resnet_v2,0e71473957df4793,878,878,348
step_target_class,True,ens_adv_inception_resnet_v2,8d68931ba23fdeb7,842,842,800
step_target_class,True,ens_adv_inception_resnet_v2,789417c091011f53,345,345,177
step_target_class,True,ens_adv_inception_resnet_v2,65c1808390bd18c5,686,686,587
step_target_class,True,ens_adv_inception_resnet_v2,ab8329c28d8538c3,469,469,13
step_target_class,True,ens_adv_inception_resnet_v2,1f3f949ccbc81c93,304,304,666
step_target_class,True,ens_adv_inception_resnet_v2,59204d6bb0c234eb,418,418,703
step_target_class,True,ens_adv_inception_resnet_v2,ac668c13ccfd4b79,598,598,751
step_target_class,True,ens_adv_inception_resnet_v2,11afa51200515f9a,826,826,567
step_target_class,True,ens_adv_inception_resnet_v2,1a94dc47fdd84a95,870,870,830
step_target_class,True,ens_adv_inception_resnet_v2,ed9b2813b9245e52,880,880,676
noop,False,ens_adv_inception_resnet_v2,fa5484e61e455eb2,477,477,769
random_noise,False,ens_adv_inception_resnet_v2,d2d6ae6e0b8a0c31,986,986,601
fgsm,False,ens_adv_inception_resnet_v2,542c07e8bf8e283c,145,145,706
fgsm,False,ens_adv_inception_resnet_v2,a8fe76c687b00e33,598,598,119
random_noise,False,ens_adv_inception_resnet_v2,d94940216544b2c5,312,312,622
fgsm,False,ens_adv_inception_resnet_v2,8400742ba78ac009,971,971,671
fgsm,False,ens_adv_inception_resnet_v2,cbaff3255afbe83f,561,561,853
fgsm,False,ens_adv_inception_resnet_v2,5ceb9f2e8405b0de,412,412,64
fgsm,False,ens_adv_inception_resnet_v2,d386396825739960,854,854,227
fgsm,False,ens_adv_inception_resnet_v2,72f96c6dc5df2de8,885,885,784
random_noise,False,ens_adv_inception_resnet_v2,218e02b6cfa0466e,699,699,217
fgsm,False,ens_adv_inception_resnet_v2,7f842d0c1e747334,126,305,796
fgsm,False,ens_adv_inception_resnet_v2,7a51c260ca0e83e7,548,548,748
